"1328","爱情","àiqíng","Love","2","1906","Imagine two hearts, each with a gentle curve, intertwined like a flowing ribbon in the center of a heart shape, symbolizing the deep and binding nature of love.","",""
"1329","尽力","jìnlì","Try the best","4","1906","","",""
"1330","十分","shífēn","very","2","1900","Imagine a sharp knife precisely cutting through an entire pie, dividing it into ten equal slices.","",""
"1331","尊重","zūnzhòng","respect","5","1900","Gentle handover of a tissue, with respectful posture and soft lines.","",""
"1332","教授","jiàoshòu","professor","4","1898","","",""
"1333","去年","qùnián","Last year","1","1897","Imagine a boundary separating two distinct years on the calendar, with one side faded and aged while the other remains crisp and new.","Last year refers to the year immediately preceding the current one. It is a common term used to specify events or periods from twelve months ago, and can be translated as ""the previous year"" or ""a year ago.""",""
"1334","超过","chāoguò","Exceed","2","1891","A long bridge over a river, reaching beyond its banks.","",""
"1335","开车","kāi chē","drive; drive a car","1","1888","","",""
"1336","仍","réng","still; remain; yet","3","1886","Imagine two overlapping mountain silhouettes—one in the golden light of dawn and one bathed in deep green night—symbolizing an unyielding cycle of nature.","",""
"1337","寄","jì","send","4","1886","","",""
"1338","聊","liáo","merely; just; a little; slightly;","6","1884","Chatting: a pair of floating bubbles gently ascend from two people's mouths, radiating warm light.","",""
"1339","庆祝","qìngzhù","Celebrate","3","1878","","",""
"1340","偶像","ǒuxiàng","idol","5","1873","","",""
"1341","裤子","kùzi","trousers","3","1871","A pair of worn-out dungaree pants rolled up at the knees, showing faded blue denim and a few holes.","",""
"1342","军队","jūnduì","army","6","1870","","",""
"1343","想起","xiǎng qǐ","remember; recall; think of; call","2","1869","An old photo with yellowed edges and a crack revealing the past.","",""
"1344","狂","kuáng","mad; crazy; violent; wild; unrestrained","5","1869","A lone horse rearing up against a fierce gale, mane and tail blown wide.","",""
"1345","拖","tuō","pull; drag; draw; haul; trail;","6","1857","A broken-down motorcycle being pulled by a car through the muddy rain-soaked road.","",""
"1346","实验室","shí yàn shì","laboratory","3","1853","","",""
"1347","吹","chuī","blow","2","1845","Wind gently lifting the edges of wheat stalks, revealing a path for the seeds to follow.","",""
"1348","害","hài","evil; harm; calamity; harmful;","5","1843","A dagger blade sinking slowly into the ground","",""
"1349","修","xiū","repair; build; embellish; study","3","1842","","",""
"1350","或是","huò shì","or","5","1842","","",""
"1351","在乎","zàihu","care about","4","1840","A gentle gaze and a tender touch convey care.","",""
"1352","无聊","wúliáo","Boring","4","1839","A stagnant pond reflecting a grey, overcast sky.","",""
"1353","状况","zhuàngkuàng","status","3","1838","","",""
"1354","目的","mùdì","objective","2","1835","A person striding forward with determination, looking ahead as if searching for a target.","",""
"1355","确保","quèbǎo","ensure","3","1833","","",""
"1356","心脏","xīnzàng","heart","6","1830","","",""
"1357","似的","shìde","Like","4","1827","","",""
"1358","急","jí","fast; anxious; urgent; annoyed","2","1826","A figure running frantically through a maze of deadlines and falling prices.","",""
"1359","风","fēng","wind","1","1824","A gust of wind sweeps through a field, lifting dust and leaves into its invisible touch.","",""
"1360","低","dī","low","2","1820","Imagine a valley nestled below the shadow of towering mountains, with mist rising from its depths and sunlight glinting off its surface.","Low means not high; it is the opposite of high. It indicates a lower position than another thing or person can be described as having a low status.",""
"1361","慢慢","màn màn","slowly","3","1820","","",""
"1362","剩","shèng","Left","5","1819","The remaining edge of a delicious barbeque.","",""
"1363","战斗","zhàndòu","Battle","4","1817","","",""
"1364","饭","fàn","rice; meal","1","1813","The steaming bowl of rice, noodles and vegetables with chopsticks reaching towards it","",""
"1365","复杂","fùzá","complex","3","1812","Ink trails forming an intricate maze.","",""
"1366","社会","shèhuì","Socioty","3","1805","Imagine a network of interconnected human figures, forming a complex web or pattern that represents the structure and interactions within society.","The Chinese word 社会 generally translates to ""society"" in English, referring to the people living together within a community along with their organizations and institutions. It is one of the most common words used to describe this concept, which can range from informal groups (like social circles) to organized communities or even nations as complex societies governed by laws and regulations.",""
"1367","烦","fán","bother; to bother","4","1804","A mind tangled in endless spirals, clouded by a thick mist of anxiety.","",""
"1368","故意","gùyì","deliberately","2","1803","","",""
"1369","邻居","línjū","neighbor","5","1803","","",""
"1370","今年","jīn nián","this year","1","1802","Imagine a calendar page with golden lines outlining the year, blending past and future as if time is flowing through it.","This year refers to the current calendar year, and it is a very common term. Other words that can be used in similar contexts include ""this year"" or ""the present year"".",""
"1371","心里","xīn lǐ","in the heart; at heart","2","1801","","",""
"1372","调","diào","transfer; shift; move","3","1801","","",""
"1373","调","tiáo","suit well; mix; adjust; fit in","3","1801","","",""
"1374","展示","zhǎnshì","Exhibit","5","1801","","",""
"1375","起诉","qǐ sù","prosecute; sue; bring a","6","1799","","",""
"1376","哥","gē","elder brother","1","1798","Imagine a golden ribbon connecting two people, symbolizing the bond between siblings and the status of an older brother.","",""
"1377","好人","hǎo rén","good person","2","1798","","",""
"1378","国王","guówáng","king","6","1798","","",""
"1379","长大","zhǎng dà","grow up","2","1797","","",""
"1380","类","lèi","class; category; kind; type","3","1794","Think of an abstract geometric shape, perhaps a simple framework or pattern made up of two distinct elements, representing the concept of classification and grouping.","",""
"1381","交给","jiāo gěi","hand over","2","1790","","",""
"1382","项目","xiàngmù","project","4","1783","Imagine a blueprint or architectural drawing with multiple interconnected gears and a sturdy foundation, symbolizing a structured plan or undertaking.","The Chinese word 项目 is best translated as “project” in English. It refers to a planned undertaking or program of action that has a definite goal and involves coordinated work over time. This term is very common in both spoken and written contexts, especially in business, government, construction, and academic settings where it describes an organized effort with specific objectives. Other words such as “task,” “undertaking,” or even the British spelling of “programme” can be used depending on the situation, but they don’t carry the same connotation of scale and complexity that 项目 implies in many cases.","1. 我们公司正在开展一个新项目. 2. 他们有一个编程项目需要完成. 3. 家里的装修项目已经开始了."
"1383","集中","jízhōng","focus","3","1780","Imagine a bundle of lines converging towards a central point, like threads bringing multiple elements together into one focal area.","",""
"1384","表情","biǎoqíng","Expression","4","1778","The character expresses a canvas of human expression, a blank slate capable of infinite variation.","",""
"1385","好处","hǎochu","benefit","2","1776","","",""
"1386","左","zuǒ","left","1","1773","To the left, a crowd of people converges towards the brighter side.","",""
"1387","海","hǎi","sea","2","1772","A vast expanse of water meeting the horizon in a symphony of blues and greens.","",""
"1388","胜利","shènglì","victory","3","1769","A victory flag soars high in the wind, its colors vibrant and triumphant.","",""
"1389","竟然","jìngrán","Unexpectedly","4","1767","Surprised eyes and widened pupils capture the essence of astonishment.","",""
"1390","普通","pǔ tōng","ordinary; general; average;","2","1765","","",""
"1391","官","guān","officer","4","1764","","",""
"1392","直","zhí","straight","3","1762","A straight line cutting cleanly through the chaos.","",""
"1393","表示","biǎoshì","Express","2","1761","This character can be visualized as a red symbol with dynamic indication, representing the expression of emotions or ideas.","The Chinese word ""表示"" means to express or show in some way. It is commonly used and can refer to showing one's attitude, feelings, opinion, or intention (often translated as ""express/show""), or presenting something for display or observation (such as a demonstration). Other words like ""express"", ""show"", ""convey"", ""demonstrate"" could be used in similar contexts depending on the meaning.",""
"1394","印象","yìnxiàng","impression","3","1758","The light catches in the air, refracting and scattering to form an impression of a fleeting moment.","",""
"1395","出生","chūshēng","Birth","2","1753","","",""
"1396","进展","jìnzhǎn","evolve; get along","3","1752","","",""
"1397","估计","gūjì","estimate","5","1748","A person looking at statistical numbers, with a faint outline of uncertainty around the data.","",""
"1398","乐","lè","happy; laugh; cheerful","3","1747","The falling music notes surround a smiling child, creating an atmosphere of pure joy.","",""
"1399","地点","dìdiǎn","location","1","1746","","",""
"1400","经理","jīnglǐ","manager","2","1745","","",""
"1401","轻松","qīngsōng","Relaxed","4","1744","","",""
"1402","作用","zuòyòng","Effect","2","1739","Think of a lever pivoting on its fulcrum, with one end applying force to lift the other. This represents the effect or impact that an action has in achieving a goal.","The Chinese word ""作用"" primarily means function or effect. It is commonly used to refer to the purpose, operation, or impact of something in various contexts such as science, technology, and daily language. Other words that can be used similarly include ""function,"" ""role,"" or ""usefulness.""",""
"1403","右","yòu","right","1","1738","","",""
"1404","举","jǔ","lift","2","1738","","",""
"1405","安","ān","quiet; safe; secure; install; fix; fit","4","1737","","",""
"1406","期待","qīdài","expect; look forward to","4","1736","Golden light peeks through the clouds, illuminating a dew on a lotus leaf.","",""
"1407","小伙子","xiǎohuǒzi","Young fellow","4","1734","","",""
"1408","保险","bǎoxiǎn","Insurance","3","1733","","",""
"1409","落","luò","fall; drop; go down; set; decline; drop","4","1733","Falling red petals under a pale afternoon sun, settling onto damp earth.","",""
"1410","录","lù","record; write down; copy","3","1732","A light droplet of ink falls from the tip of a brush pen, creating delicate ripples on paper.","",""
"1411","单独","dāndú","Alone","4","1732","","",""
"1412","队长","duì zhǎng","team leader; captain","2","1731","","",""
"1413","反","fǎn","turn over; rebel; on the contrary;","4","1731","Imagine two mirrors facing each other, reflecting light and creating an infinite depth of images. This visualizes the concept of reflection or opposition.","",""
"1414","著名","zhùmíng","famous","4","1729","","",""
"1415","理","lǐ","reason; truth; texture; to","6","1729","The light reveals the hidden order.","",""
"1416","专家","zhuānjiā","expert","3","1727","Picture a person wearing glasses and holding a magnifying glass, surrounded by stacks of books and complex diagrams, symbolizing expertise and deep knowledge in their field.","",""
"1417","为止","wéi zhǐ","up to; till","5","1726","","",""
"1418","旅馆","lǚ guǎn","hotel","3","1722","","",""
"1419","快点儿","kuài diǎnr","hurry up","2","1718","","",""
"1420","赶快","gǎnkuài","Come on","3","1718","Hurry up and rushing.","",""
"1421","更加","gèng jiā","more; even more","3","1717","Imagine a sunbeam growing increasingly radiant, the core part shining brightly like an expanding golden light, symbolizing the enhancement of brightness and intensity.","",""
"1422","层","céng","layer","2","1716","Imagine a tall building with multiple floors, each illuminated by soft lights, symbolizing layers of urban life and structure.","",""
"1423","挖","wā","dig; excavate; scoop","6","1716","","",""
"1424","免费","miǎnfèi","Free of charge","4","1713","A colorful display stand with floating balloons, suggesting a free and exciting offer.","",""
"1425","风格","fēnggé","style","4","1713","What style is it? Can you describe the visual meaning in concrete or symbolic pictures?","",""
"1426","伤心","shāngxīn","Sad","3","1711","A wilted flower under the rain, its petals heavy with tears.","",""
"1427","报纸","bàozhǐ","Newspaper","2","1710","","",""
"1428","机器","jīqì","machine","3","1709","","",""
"1429","式","shì","type; style; pattern; form; ceremony;","5","1709","","",""
"1430","塞","sāi","fill in; squeeze; stuff; stopper","6","1708","","",""
"1431","颜色","yánsè","colour","2","1703","","",""
"1432","无关","wú guān","have nothing to do;","6","1701","Invalid input. Please provide a specific Chinese character. 😊","",""
"1433","时光","shíguāng","time","5","1700","A frozen clock pendulum caught in mid-swing, reflecting dappled sunlight.","",""
"1434","记者","jìzhě","Reporter","3","1699","Imagine a person with a microphone and notebook, standing in front of a bustling cityscape, capturing the essence of stories through their lens.","The word ""记者"" (pronounced zhì kè) translates directly to ""news reporter"" or more generally, ""one who records news."" It is a very common term in China referring specifically to professional journalists working for newspapers, television stations, radio networks, and other media outlets. While the direct translation conveys its meaning well, you might also encounter English terms like correspondent, anchor, reporter, or even editor when describing similar roles depending on the context of news reporting.",""
"1435","方","fāng","square","4","1698","","",""
"1436","尽快","jǐnkuài","as soon as possible","4","1698","","",""
"1437","价值","jiàzhí","value","3","1697","","",""
"1438","仔细","zǐxì","careful","5","1696","","",""
"1439","巧克力","qiǎokèlì","Chocolates","4","1693","Deep, dark browns swirl together like melting chocolate.","",""
"1440","女生","nǚ shēng","girl","1","1690","","",""
"1441","挑","tiāo","choose; pick; select","4","1689","A magnifying glass held over written text, scrutinizing every detail with intense focus.","",""
"1442","挑","tiǎo","lift up; raise; prick; incite","4","1689","A magnifying glass held over written text, scrutinizing every detail with intense focus.","",""
"1443","辣","là","hot, spicy","4","1689","A red chili pepper sizzling in a hot wok, releasing steam and vibrant color.","",""
"1444","互相","hùxiāng","each other","3","1688","Two hands reaching out to each other, creating a sense of mutual understanding and connection.","",""
"1445","切","qiē","cut","4","1688","A sharp knife slices through an apple, creating a vivid cross-section.","",""
"1446","招","zhāo","recruit; trick; attract; beckon","6","1688","A hand extending outward, inviting you to join or participate.","",""
"1447","墙","qiáng","wall","2","1687","A crumbling stone wall, covered in faded blue paint and dotted with ivy.","",""
"1448","炸","zhà","explode; burst; bomb; flare","6","1687","Flame eruption with cooking oil sizzling and crackling","",""
"1449","流","liú","flow; spread","2","1683","Flow, like a gentle river meandering through the valley.","",""
"1450","厕所","cèsuǒ","Toilet","6","1682","","",""
"1451","彻底","chèdǐ","thorough","4","1680","A beam of sunlight completely penetrates the clouds and shines brightly on the ground.","",""
"1452","搭","dā","to match, to take","6","1679","Two pieces of wood being joined together.","",""
"1453","翻","fān","Turn","4","1676","Pages turn sharply, revealing a new chapter in motion.","",""
"1454","权","quán","power; authority; right;","6","1676","A powerful hand holding a balance scale, with wind swirling around the scene and golden light highlighting the gesture.","",""
"1455","摆","bǎi","pendulum","4","1674","A little figure sits on a swing, gently swaying back and forth in the breeze.","",""
"1456","过程","guòchéng","process","3","1673","Imagine a winding path or river flowing gently, representing the unfolding journey of events and development.","The Chinese word **过程** means a *process* or *procedure*. It is commonly used to refer to a series of actions or events occurring in a particular order and forming part of a larger scheme, like the process of learning something new. Other words that can be used similarly include 流程 (flow/process) and 步骤 (steps).",""
"1457","上次","shàng cì","last time","1","1672","","",""
"1458","申请","shēnqǐng","Apply","4","1668","Raising hand to present a request document at the government counter.","",""
"1459","压","yā","press; push; keep under control;","3","1667","","",""
"1460","请求","qǐngqiú","request","2","1665","","",""
"1461","圣诞节","shèng dàn jié","Christmas","6","1662","","",""
"1462","原","yuán","primary; original; former;","6","1662","A cascade of water falling down a cliff, symbolizing the source or origin.","",""
"1463","人民","rén mín","people","3","1661","A crowd silhouetted against the skyline, watching something together.","The word ""人民"" translates to ""the people"" in English and refers to the masses or citizens of a country. It is commonly used, especially when referring to the population as a whole in political contexts like ""Chinese People's Republic."" Other words such as ""nation,"" ""citizens,"" or ""public"" can sometimes be used depending on the specific context.",""
"1464","命运","mìngyùn","fate","3","1656","An ancient star watches over a mortal's life path.","",""
"1465","小组","xiǎo zǔ","group","2","1655","","",""
"1466","引起","yǐnqǐ","cause","4","1652","Imagine a bright light source suddenly illuminating the surface of still water, causing ripples to spread out from it like the beginning of a ripple effect.","",""
"1467","发展","fāzhǎn","Development","3","1650","Imagine a seed sprouting upwards, breaking through the earth with an arrow pointing towards the sky, symbolizing growth and progress.","""发展"" translates to ""development"" or ""growth."" It is a very common term used broadly across contexts like economy (""economic development""), society (""social development""), personal growth (""personal development""), etc., referring generally to the process of advancing, expanding, or progressing in any field. Other words that can be used similarly depending on context include ""progress,"" ""development"" itself (in specific terms), and ""growth.""",""
"1468","灯","dēng","lamp","2","1643","Light Source, a warm glow radiating from an upward flame.","",""
"1469","桌子","zhuōzi","Table","1","1641","","",""
"1470","毕业","bìyè","graduation","4","1638","Graduation cap, diploma in hand, blue gown with a cap and tassels, class ring on finger.","",""
"1471","练习","liànxí","Practice","2","1637","","",""
"1472","黑暗","hēi àn","dark; darkness; murk","4","1635","","",""
"1473","机场","jīchǎng","Airport","1","1634","The scene of a giant shadow on the airport apron, longing for the sky","",""
"1474","事业","shìyè","career","3","1634","Imagine a person climbing upward through gears and graphs, with the background showing a city skyline or skyscrapers.","",""
"1475","稍","shāo","a little; a bit; trifle; somewhat","5","1632","","",""
"1476","仅","jǐn","only; merely; barely","3","1629","","",""
"1477","结","jié","bear; form; knit; knot","4","1627","","",""
"1478","爷爷","yéye","grandpa","1","1625","","",""
"1479","正式","zhèngshì","formal","3","1623","Imagine a ceremonial red silk ribbon fluttering with deliberate grace, embodying the essence of solemnity and regulated procedure.","",""
"1480","厨房","chúfáng","Kitchen","5","1623","","",""
"1481","特殊","tèshū","special","4","1619","","",""
"1482","挺好","tǐng hǎo","very good; not half bad","2","1617,682068103567","","",""
"1483","外卖","wài mài","takeaway; take out","2","1617,682068103567","","",""
"1484","见过","jiàn guò","seen; have seen","2","1617,682068103567","","",""
"1485","银行卡","yín háng kǎ","bank card","2","1617,682068103567","","",""
"1486","专业","zhuānyè","major","3","1615","An artist wearing a focused expression, carefully crafting a detailed work of art with concentrated attention and precision.","",""
"1487","老实","lǎoshi","honest","4","1615","","",""
"1488","晚饭","wǎn fàn","dinner","1","1613","A plate of pork buns steaming under a warm streetlamp","",""
"1489","年代","niándài","years","3","1611","An old photograph on the wall, its edges yellowed and brittle.","",""
"1490","吸引","xīyǐn","Attract","4","1611","","",""
"1491","士兵","shìbīng","soldiers","4","1611","","",""
"1492","蓝","lán","blue","2","1610","A deep blue sky meeting the horizon, with rolling ocean waves in the background.","",""
"1493","以来","yǐlái","Since","3","1606","Imagine a wisp of silk-like threads gently wrapping around and merging with the image of an upward-growing seedling, signifying continuity or connection over time.","",""
"1494","心情","xīnqíng","mood","2","1605","Imagine a person in the mist, their silhouette gently rising and falling with clouds like water ripples, symbolizing fluctuating emotions.","",""
"1495","难过","nánguò","Sorry","2","1605","The heavy clouds in the sky shatter into raindrops, forming a downpour.","",""
"1496","型","xíng","mould; model; type; pattern","4","1604","","",""
"1497","报","bào","newspaper; periodical; journal;","3","1603","Imagine a traditional Chinese red envelope filled with paper scrolls, being passed from one joyful person to another during the Spring Festival.","In Chinese, **报** (báo/hào) can function as a noun meaning ""newspaper"" or to refer to news and reports. It is commonly used in contexts involving media, journalism, information dissemination, and sometimes in idioms related to gratitude (""报恩""), though the latter requires additional context. A more precise English equivalent depends on usage but could be **news**, **report** (as a document), or **newspaper**.",""
"1498","制造","zhìzào","Manufacture","3","1602","","",""
"1499","屋子","wūzi","House","3","1602","","",""
"1500","全都","quán dōu","all; without exception","5","1600","","",""
"1501","中间","zhōngjiān","Middle","1","1594","In the center of a balanced scale, two equal weights hang motionless.","",""
"1502","退","tuì","retreat","3","1593","Going back, retreating.","",""
"1503","唱歌","chàng gē","sing","1","1591","A person singing with joy, voice soaring into the clouds.","",""
"1504","冒","mào","give off; risk; bold; boldly","5","1590","","",""
"1505","至","zhì","to; till; until; extremely","5","1588","Imagine a hand reaching out to touch the sun, with rays streaming down from the palm symbolizing the extreme point of contact.","The Chinese word ""至"" (zhì) primarily means to reach or arrive at a destination, often used in contexts like deadlines or quantities. It can also be used as an abbreviation for the character ""致,"" meaning to give attention to or concerning something. While it is commonly used, other words such as ""arrive at"" might be more appropriate depending on context.",""
"1506","镇","zhèn","town; tranquil; suppress;","6","1586","","",""
"1507","停车","tíng chē","park","2","1583","","",""
"1508","奖","jiǎng","award; prize; reward","4","1583","A trophy stands tall, its gleaming surface reflecting the effort behind it.","",""
"1509","冰","bīng","ice","4","1582","The cold air hangs in the sky like frozen mist.","",""
"1510","回头","huí tóu","turn one's head; repent; later","5","1582","Turning back to see the past.","",""
"1511","祝贺","zhùhè","Congratulate","5","1581","","",""
"1512","洞","dòng","hole","5","1581","","",""
"1513","条件","tiáojiàn","condition","2","1576","","",""
"1514","作品","zuòpǐn","works","3","1575","A collection of artistic works arranged on a gallery floor, illuminated by soft daylight.","",""
"1515","若","ruò","like; seem; as; if","6","1575","If it were clouds, like a light rain shower.","",""
"1516","手里","shǒu lǐ","in one's hands","4","1574","","",""
"1517","千万","qiānwàn","Must","3","1568","A pile of golden coins, each reflecting a tiny image of the others.","",""
"1518","档案","dàng'àn","archives","6","1568","","",""
"1519","去世","qùshì","Death","3","1567","","",""
"1520","靠近","kào jìn","near; close to; by","5","1567","","",""
"1521","应","yīng","should; ought to; answer; respond;","4","1561","Imagine a golden door standing open with two distinct sides, one side representing the question or request and the other side showing an immediate response or answer.","""应"" primarily means 'to respond' or 'answer', and can also relate to 'suitability' or being an appropriate response. It is a common character with multiple uses depending on context (e.g., responding to calls, demands, or questions; corresponding to something). Other words like ""回复"" (reply), ""回应"" (respond/reply to something specific) for the action of answering, and terms such as ""应该的"" (should be/correspond to what is expected), can convey similar meanings in different situations.",""
"1522","饼","bǐng","cake; cookie; pastry; round flat cake","5","1561","","",""
"1523","规则","guīzé","rule","4","1559","","",""
"1524","接到","jiē dào","receive","2","1558","","",""
"1525","付出","fù chū","pay out","4","1557","A candle giving warmth and light, melting away in the process while illuminating a dark room.","",""
"1526","队员","duì yuán","team member","3","1554","","",""
"1527","帽子","màozi","Hat","4","1553","","",""
"1528","协议","xiéyì","Agreement","5","1553","","",""
"1529","上周","shàng zhōu","last week","2","1552","","",""
"1530","说服","shuōfú","Persuade","4","1552","","",""
"1531","电","diàn","electricity","1","1551","","",""
"1532","司机","sījī","Driver","2","1550","on the wheel of destiny, a driver stands tall","",""
"1533","产生","chǎnshēng","produce","3","1548","","",""
"1534","千","qiān","thousand","2","1546","A single vertical line with two horizontal lines crossing it at different heights.","",""
"1535","布","bù","cloth","3","1545","","",""
"1536","时代","shídài","times","3","1544","","",""
"1537","接触","jiēchù","Contact","5","1544","","",""
"1538","碰到","pèng dào","meet; run into; bump into","2","1541","A hand collides with a wall.","",""
"1539","火车","huǒ chē","train","1","1533","A train chugging through the landscape, leaving a long, dark smoke trail behind it.","",""
"1540","之中","zhī zhōng","in; in the midst of; among","5","1533","Two elements are in a state of between, perhaps separated by water or bubbles.","",""
"1541","怪","guài","blame","5","1532,8268344385747","A strange creature stands alone in the misty forest, its form unlike any known before.","",""
"1542","说实话","shuō shí huà","to be frank; tell the truth; to","6","1532","","",""
"1543","糖","táng","sugar","3","1530","A glass candy apple, red and translucent.","",""
"1544","旧","jiù","used","3","1530","An old house with faded walls and peeling paint, showing the marks of time.","",""
"1545","逃跑","táo pǎo","run away; flee; take flight; take to","5","1530","","",""
"1546","部门","bùmén","department","3","1526","Imagine a sturdy wall or fence that clearly delineates different sections of an organization, emphasizing the separation and distinct areas within it.","部门 refers to a department, division, section, or unit within an organization such as a company or government agency. It is commonly used in contexts describing divisions of labor or administrative structure. Other words that could be used similarly include ""unit,"" ""section,"" and ""division.""",""
"1547","基本","jīběn","basic","3","1524","","",""
"1548","出租车","chūzūchē","Taxi","2","1522","","",""
"1549","分析","fēnxī","Analysis","5","1521","Picture a person carefully analyzing and solving complex problems with sharp, focused eyes.","The Chinese word ""分析"" means to analyze or break down something complex into its constituent parts for detailed examination. It is a very common term and can be translated as ""analyze."" Other words that could be used in similar contexts include ""examine,"" ""investigate,"" or ""breakdown.""",""
"1550","代价","dàijià","cost","5","1520","","",""
"1551","地区","dìqū","region","3","1519","Imagine a detailed globe with clearly marked boundaries and regions, highlighting different geographical areas on Earth.","Region. This word means area or place, and it is commonly used to refer to a specific part of a country or the world divided into larger areas by boundaries. Other words like area, district, zone can be similar but context may vary.",""
"1552","趟","tàng","Trip","6","1519","Walking through tall grass on a sunny day","",""
"1553","拍摄","pāi shè","film; shoot","5","1518","","",""
"1554","天堂","tiāntáng","heaven","6","1518","Golden Hall under the vast blue sky","",""
"1555","导致","dǎozhì","cause","4","1516","A cause and effect chain, with lightning bolts radiating from a small starting point.","",""
"1556","主人","zhǔrén","master","2","1515","","",""
"1557","对待","duìdài","treat","3","1515","Open your door to me, please.","",""
"1558","表","biǎo","watch","2","1513","An elegant watch pendant, with a circular face and hour markers, symbolizing the passage of time or external appearance.","",""
"1559","困","kùn","sleepy","3","1506","Sleeping figures curled up inside an iron cage, seemingly trapped by the surrounding bars.","",""
"1560","大街","dà jiē","avenue; street; main street","6","1506","A long street winding into the horizon.","",""
"1561","箱子","xiāng zi","chest; bin; box; case; trunk","4","1505","","",""
"1562","由于","yóuyú","Because","3","1504","Imagine a balance scale with the left side fixed to represent the reason, and the right side showing the consequence hanging down slightly.","The Chinese word ""由于"" means ""because."" It is a common term used to introduce the reason or cause for something. In English, it can be translated with words like ""because,"" which also serves as a conjunction and adverb when explaining reasons in similar contexts.",""
"1563","宣布","xuānbù","Announce","3","1502","","",""
"1564","执行","zhíxíng","implement","5","1497","This Chinese character represents carrying out a command or order, it can be imagined as the motion of wielding power to enforce orders.","",""
"1565","报警","bàojǐng","call the police","5","1495","","",""
"1566","不对","bú duì","wrong","1","1494","","",""
"1567","红色","hóng sè","red","2","1491","Flaming sunset over a misty mountain pass","",""
"1568","密码","mìmǎ","Password","4","1491","A puzzle to solve, with a key hidden in the depths of a maze.","",""
"1569","骗子","piàn zi","fraud; cheater; swindler","5","1489","","",""
"1570","货","huò","goods; commodity; money","4","1486","A large warehouse filled with stacked cargo containers, waiting to be shipped.","",""
"1571","空间","kōngjiān","space","4","1485","Imagine a vast, open area with clear blue sky above and soft white clouds floating around, symbolizing freedom and boundless possibilities.","",""
"1572","油","yóu","oil; fat; grease","2","1478","Imagine a lamp with flickering flames, where the oil in the wick glows and burns under the heat of fire.","",""
"1573","留言","liú yán","leave a message; leave","6","1472","","",""
"1574","熊","xióng","bear; rebuke; scold","5","1470","","",""
"1575","值","zhí","value; be worth","3","1469","Imagine a bright golden ribbon flowing through a landscape, connecting distant places and embodying the concept of value or worth.","",""
"1576","想念","xiǎngniàn","miss","4","1469","A heart shape connecting two distant places, with a single starlight guiding the path.","",""
"1577","倍","bèi","times","4","1468","Imagine you are looking at a container with the same shape but double its size, like seeing one room expand into two identical rooms.","",""
"1578","擦","cā","wipe","4","1465","","",""
"1579","卷","juǎn","roll, curly, reel","4","1464","","",""
"1580","卷","juàn","volume; file","4","1464","","",""
"1581","尤其","yóuqí","especially","5","1464","","",""
"1582","经验","jīngyàn","experience","3","1463","Worn tool handles tell tales of countless uses, each etching a story into the metal.","",""
"1583","盒子","hézi","Box","5","1463","","",""
"1584","干杯","gānbēi","Cheers!","2","1462","","",""
"1585","看法","kànfǎ","view","2","1461","","",""
"1586","大脑","dà nǎo","cerebrum; brain","5","1461","","",""
"1587","共","gòng","common; general; share; together;","4","1460","Imagine two figures, one tall and one short, standing together with a long pole over their heads. They are holding the pole in unison, sharing the burden symbolizing cooperation and common endeavor.","",""
"1588","录像","lù xiàng","video; video tape","6","1450","","",""
"1589","刺","cì","thorn","4","1449","A spiky plant like a cactus or thorny bush, or perhaps a needle piercing through fabric.","",""
"1590","程序","chéngxù","program","4","1449","","",""
"1591","炒","chǎo","fry","6","1449","A chef flipping vegetables in a sizzling wok, the heat rising like flames from the hot oil.","",""
"1592","创造","chuàngzào","create","3","1446","A blank canvas begins to show a faint crack, from which a new land emerges.","",""
"1593","情绪","qíngxù","emotion","6","1446","A happy cloud, with a smile shape and drifting towards the sun.","",""
"1594","内心","nèi xīn","heart; inner centre","3","1444","","",""
"1595","暴力","bàolì","violence","6","1440","","",""
"1596","脏","zāng","dirty","2","1439","","",""
"1597","走开","zǒu kāi","go away","2","1438","","",""
"1598","事故","shìgù","Accident","3","1437","","",""
"1599","满意","mǎnyì","Satisfied","2","1436","a relaxed smile on a face, or a heart-shaped figure with content eyes","",""
"1600","艺术","yìshù","Art","3","1436","An artist passionately creating a masterpiece with vibrant colors and bold strokes.","",""
"1601","大多数","dà duō shù","most; great majority","2","1435","","",""
"1602","速度","sùdù","speed","3","1433","Imagine a sharp arrow piercing through clouds, symbolizing the concept of speed and swiftness.","",""
"1603","神经","shénjīng","nerve","5","1433","Brain Network","",""
"1604","牺牲","xīshēng","sacrifice","6","1431","","",""
"1605","勇敢","yǒnggǎn","Brave","4","1430","A person taking a giant stride forward through a storm.","",""
"1606","愤怒","fènnù","anger","6","1428","Red Sky Slicing Through Grey Mountains","",""
"1607","合","hé","close; shut; be equal to; add up to;","3","1426","","",""
"1608","数字","shùzì","number","2","1425","Three Arabic numerals climb a mountain.","",""
"1609","纸","zhǐ","paper","2","1424","Origami crane, wings spread wide and graceful, with a delicate curve in the air.","",""
"1610","地上","dì shàng","on the ground","1","1423","","",""
"1611","骑","qí","ride","2","1423","A horse and rider breaking into a gallop.","",""
"1612","范围","fànwéi","Range","3","1423","Imagine a clearly marked boundary line on the ground, separating one area from another. This could be like a fence or a drawn line around a designated park zone, signifying a specific scope or extent.","",""
"1613","尽量","jǐnliàng","as far as possible","3","1423","","",""
